Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-104697,2024-08-14,2024-08-21,C-014,Customer 014,Corporate,India,Delhi,Delhi,North,Technology,Phones,Phones Model 15,11746.72,3,0.1,1990.68
ORD-104698,2023-11-08,2023-11-15,C-206,Customer 206,Consumer,India,Delhi,Maharashtra,South,Technology,Machines,Machines Model 21,32167.95,5,0.1,2301.17
ORD-104699,2024-10-30,2024-11-01,C-010,Customer 010,Corporate,India,Delhi,Tamil Nadu,North,Office Supplies,Art,Art Model 1,7105.0,7,0.1,618.52
ORD-104700,2023-10-13,2023-10-14,C-225,Customer 225,Home Office,India,Hyderabad,Maharashtra,West,Technology,Copiers,Copiers Model 11,52639.3,6,0.3,3146.85
ORD-104701,2024-10-23,2024-10-29,C-023,Customer 023,Home Office,India,Delhi,Tamil Nadu,North,Technology,Machines,Machines Model 9,5753.7,2,0.2,762.34
ORD-104702,2023-09-01,2023-09-08,C-020,Customer 020,Home Office,India,Hyderabad,Karnataka,North,Furniture,Bookcases,Bookcases Model 23,13465.5,5,0.05,829.11
ORD-104703,2023-07-02,2023-07-09,C-023,Customer 023,Corporate,India,Chennai,Tamil Nadu,East,Technology,Accessories,Accessories Model 6,10978.92,3,0.0,3513.41
ORD-104704,2024-12-03,2024-12-07,C-164,Customer 164,Home Office,India,Chennai,Maharashtra,West,Technology,Machines,Machines Model 12,41481.74,7,0.15,7620.1
ORD-104705,2024-01-23,2024-01-27,C-025,Customer 025,Consumer,India,Mumbai,Delhi,East,Office Supplies,Storage,Storage Model 2,2389.07,2,0.2,33.24
ORD-104706,2023-07-29,2023-08-01,C-002,Customer 002,Home Office,India,Mumbai,Karnataka,South,Furniture,Tables,Tables Model 10,13092.23,3,0.25,-4186.93
ORD-104707,2023-05-01,2023-05-04,C-237,Customer 237,Home Office,India,Hyderabad,Maharashtra,West,Office Supplies,Art,Art Model 7,993.98,1,0.0,190.88
ORD-104708,2023-10-21,2023-10-23,C-026,Customer 026,Consumer,India,Bangalore,Delhi,North,Technology,Phones,Phones Model 24,17159.29,2,0.0,4433.14
ORD-104709,2023-02-19,2023-02-25,C-208,Customer 208,Consumer,India,Bangalore,Delhi,South,Furniture,Chairs,Chairs Model 2,12432.16,3,0.05,-848.1
ORD-104710,2023-02-27,2023-03-06,C-008,Customer 008,Consumer,India,Hyderabad,Karnataka,West,Furniture,Furnishings,Furnishings Model 9,1880.24,1,0.0,164.37
ORD-104711,2023-08-15,2023-08-20,C-159,Customer 159,Home Office,India,Mumbai,Delhi,South,Furniture,Furnishings,Furnishings Model 18,2770.12,2,0.05,24.94
ORD-104712,2024-12-10,2024-12-15,C-161,Customer 161,Corporate,India,Bangalore,Telangana,South,Technology,Accessories,Accessories Model 22,8591.86,1,0.3,-250.32
ORD-104713,2024-03-13,2024-03-17,C-043,Customer 043,Corporate,India,Bangalore,Delhi,North,Office Supplies,Binders,Binders Model 11,2959.41,7,0.2,40.25
ORD-104714,2024-11-27,2024-11-30,C-075,Customer 075,Consumer,India,Mumbai,Karnataka,South,Technology,Copiers,Copiers Model 17,23549.71,5,0.1,2585.82
ORD-104715,2023-11-16,2023-11-20,C-023,Customer 023,Home Office,India,Delhi,Karnataka,East,Furniture,Bookcases,Bookcases Model 23,14512.92,4,0.1,2106.99
ORD-104716,2023-08-29,2023-09-02,C-003,Customer 003,Corporate,India,Delhi,Delhi,South,Technology,Phones,Phones Model 12,25634.99,3,0.05,3381.94
ORD-104717,2024-05-27,2024-05-29,C-014,Customer 014,Corporate,India,Hyderabad,Delhi,East,Office Supplies,Art,Art Model 10,1841.83,3,0.05,322.41
ORD-104718,2023-03-14,2023-03-15,C-248,Customer 248,Corporate,India,Bangalore,Karnataka,East,Technology,Accessories,Accessories Model 5,5434.43,2,0.0,1676.11
ORD-104719,2024-07-23,2024-07-24,C-203,Customer 203,Consumer,India,Delhi,Maharashtra,North,Furniture,Tables,Tables Model 11,12625.86,4,0.25,-3134.56
ORD-104720,2023-04-29,2023-05-01,C-244,Customer 244,Corporate,India,Chennai,Delhi,East,Technology,Phones,Phones Model 9,36329.87,6,0.1,5346.12
ORD-104721,2023-03-11,2023-03-13,C-027,Customer 027,Consumer,India,Delhi,Tamil Nadu,West,Office Supplies,Storage,Storage Model 7,3780.36,4,0.0,192.1
ORD-104722,2024-05-02,2024-05-03,C-026,Customer 026,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Model 1,4864.0,6,0.3,-672.06
ORD-104723,2024-01-03,2024-01-07,C-027,Customer 027,Home Office,India,Chennai,Karnataka,West,Furniture,Chairs,Chairs Model 8,8434.53,2,0.05,-3.14
ORD-104724,2023-06-12,2023-06-17,C-036,Customer 036,Corporate,India,Chennai,Tamil Nadu,West,Office Supplies,Binders,Binders Model 13,5933.97,5,0.2,477.86
ORD-104725,2023-02-27,2023-03-05,C-035,Customer 035,Home Office,India,Delhi,Tamil Nadu,East,Office Supplies,Paper,Paper Model 9,2155.76,2,0.1,264.92
ORD-104726,2024-09-17,2024-09-23,C-238,Customer 238,Home Office,India,Chennai,Karnataka,West,Technology,Machines,Machines Model 1,33837.87,4,0.0,7613.51
ORD-104727,2023-04-12,2023-04-16,C-150,Customer 150,Corporate,India,Bangalore,Delhi,East,Technology,Accessories,Accessories Model 23,17100.43,2,0.05,3065.14
ORD-104728,2023-02-17,2023-02-18,C-263,Customer 263,Corporate,India,Bangalore,Delhi,North,Office Supplies,Storage,Storage Model 23,4202.43,5,0.0,718.33
ORD-104729,2023-04-17,2023-04-18,C-160,Customer 160,Corporate,India,Bangalore,Tamil Nadu,North,Furniture,Bookcases,Bookcases Model 4,29622.14,7,0.0,3379.52
ORD-104730,2023-07-02,2023-07-05,C-003,Customer 003,Consumer,India,Hyderabad,Tamil Nadu,South,Furniture,Chairs,Chairs Model 21,16618.68,4,0.1,-72.35
ORD-104731,2024-11-23,2024-11-27,C-010,Customer 010,Consumer,India,Bangalore,Tamil Nadu,South,Office Supplies,Paper,Paper Model 10,5188.01,6,0.3,-546.83
ORD-104732,2024-10-31,2024-11-02,C-203,Customer 203,Consumer,India,Hyderabad,Telangana,South,Technology,Machines,Machines Model 18,53862.09,6,0.0,6811.94
ORD-104733,2023-07-11,2023-07-14,C-176,Customer 176,Corporate,India,Mumbai,Telangana,West,Office Supplies,Paper,Paper Model 4,1666.71,2,0.2,32.54
ORD-104734,2023-12-20,2023-12-22,C-001,Customer 001,Home Office,India,Delhi,Maharashtra,North,Office Supplies,Storage,Storage Model 10,4806.94,4,0.2,181.37
ORD-104735,2024-11-29,2024-12-01,C-256,Customer 256,Corporate,India,Chennai,Telangana,South,Office Supplies,Storage,Storage Model 6,8014.45,7,0.0,555.58
ORD-104736,2024-05-10,2024-05-13,C-231,Customer 231,Consumer,India,Bangalore,Telangana,West,Furniture,Tables,Tables Model 24,20800.45,7,0.4,-5645.67
ORD-104737,2023-08-18,2023-08-23,C-255,Customer 255,Home Office,India,Chennai,Karnataka,North,Furniture,Chairs,Chairs Model 7,13683.68,6,0.4,-604.06
ORD-104738,2024-06-02,2024-06-07,C-204,Customer 204,Home Office,India,Mumbai,Karnataka,West,Office Supplies,Paper,Paper Model 11,1869.46,4,0.15,71.35
ORD-104739,2024-04-01,2024-04-06,C-284,Customer 284,Corporate,India,Mumbai,Telangana,South,Furniture,Bookcases,Bookcases Model 18,7824.29,2,0.0,395.09
ORD-104740,2023-05-05,2023-05-12,C-028,Customer 028,Consumer,India,Bangalore,Karnataka,East,Technology,Accessories,Accessories Model 18,5829.06,1,0.3,239.25
ORD-104741,2024-01-22,2024-01-23,C-028,Customer 028,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Model 24,2090.77,3,0.0,90.0
ORD-104742,2023-09-17,2023-09-24,C-027,Customer 027,Corporate,India,Hyderabad,Telangana,East,Furniture,Tables,Tables Model 10,4289.41,1,0.3,-1130.56
ORD-104743,2024-12-14,2024-12-19,C-023,Customer 023,Home Office,India,Hyderabad,Delhi,South,Furniture,Bookcases,Bookcases Model 10,11151.11,5,0.0,-710.77
ORD-104744,2024-09-06,2024-09-13,C-023,Customer 023,Corporate,India,Chennai,Telangana,South,Technology,Phones,Phones Model 23,2935.22,1,0.4,-313.69
ORD-104745,2023-11-04,2023-11-10,C-121,Customer 121,Consumer,India,Mumbai,Tamil Nadu,South,Office Supplies,Storage,Storage Model 1,917.14,2,0.15,-19.81
ORD-104746,2024-03-22,2024-03-28,C-229,Customer 229,Corporate,India,Chennai,Karnataka,North,Office Supplies,Paper,Paper Model 11,1965.61,5,0.1,221.88
ORD-104747,2023-08-10,2023-08-11,C-185,Customer 185,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Art,Art Model 7,2617.43,4,0.05,140.9
ORD-104748,2024-06-03,2024-06-06,C-112,Customer 112,Home Office,India,Hyderabad,Maharashtra,East,Technology,Machines,Machines Model 13,14240.4,4,0.3,2050.07
ORD-104749,2024-05-11,2024-05-17,C-047,Customer 047,Consumer,India,Mumbai,Karnataka,East,Office Supplies,Storage,Storage Model 19,3523.56,7,0.1,393.01
ORD-104750,2024-02-01,2024-02-06,C-080,Customer 080,Consumer,India,Bangalore,Telangana,South,Technology,Phones,Phones Model 22,8182.03,1,0.05,1522.49
ORD-104751,2023-04-23,2023-04-24,C-266,Customer 266,Consumer,India,Bangalore,Tamil Nadu,South,Technology,Copiers,Copiers Model 17,17195.07,3,0.3,837.47
ORD-104752,2023-08-18,2023-08-22,C-019,Customer 019,Corporate,India,Hyderabad,Karnataka,West,Technology,Phones,Phones Model 7,36340.2,6,0.0,7411.81
ORD-104753,2024-06-25,2024-07-01,C-246,Customer 246,Consumer,India,Chennai,Tamil Nadu,North,Furniture,Bookcases,Bookcases Model 15,27991.67,7,0.3,-3394.7
ORD-104754,2023-06-24,2023-06-27,C-021,Customer 021,Corporate,India,Hyderabad,Telangana,South,Office Supplies,Paper,Paper Model 13,895.36,1,0.0,73.17
ORD-104755,2023-10-08,2023-10-15,C-158,Customer 158,Corporate,India,Chennai,Karnataka,South,Technology,Phones,Phones Model 10,9201.23,2,0.05,710.48
ORD-104756,2023-10-24,2023-10-31,C-028,Customer 028,Consumer,India,Hyderabad,Delhi,West,Technology,Phones,Phones Model 4,16435.34,4,0.15,2935.86
ORD-104757,2023-12-20,2023-12-27,C-192,Customer 192,Consumer,India,Delhi,Telangana,South,Technology,Accessories,Accessories Model 13,31742.44,5,0.4,-1238.81
ORD-104758,2023-06-22,2023-06-28,C-024,Customer 024,Consumer,India,Hyderabad,Tamil Nadu,North,Office Supplies,Binders,Binders Model 18,5094.66,6,0.3,-76.38
ORD-104759,2023-05-24,2023-05-29,C-023,Customer 023,Home Office,India,Hyderabad,Delhi,South,Furniture,Furnishings,Furnishings Model 20,12879.43,3,0.2,241.58
ORD-104760,2024-04-17,2024-04-21,C-033,Customer 033,Consumer,India,Chennai,Tamil Nadu,East,Furniture,Bookcases,Bookcases Model 19,7443.5,2,0.1,107.5
ORD-104761,2023-11-29,2023-12-06,C-068,Customer 068,Consumer,India,Mumbai,Tamil Nadu,North,Furniture,Chairs,Chairs Model 5,5008.37,4,0.2,-161.82
ORD-104762,2024-10-27,2024-10-28,C-235,Customer 235,Home Office,India,Hyderabad,Karnataka,South,Technology,Phones,Phones Model 12,14487.49,4,0.3,1122.02
ORD-104763,2023-03-10,2023-03-12,C-015,Customer 015,Corporate,India,Delhi,Delhi,West,Furniture,Chairs,Chairs Model 5,18769.78,5,0.1,1447.1
ORD-104764,2023-10-27,2023-11-01,C-065,Customer 065,Home Office,India,Hyderabad,Maharashtra,South,Office Supplies,Art,Art Model 1,2761.76,3,0.1,-12.43
ORD-104765,2024-07-18,2024-07-24,C-095,Customer 095,Corporate,India,Mumbai,Telangana,South,Office Supplies,Art,Art Model 18,4012.32,4,0.15,54.79
ORD-104766,2023-03-12,2023-03-13,C-021,Customer 021,Consumer,India,Hyderabad,Maharashtra,North,Office Supplies,Binders,Binders Model 6,3607.16,4,0.05,574.09
ORD-104767,2024-11-06,2024-11-12,C-101,Customer 101,Home Office,India,Mumbai,Telangana,North,Technology,Phones,Phones Model 19,34765.56,6,0.5,-1413.26
ORD-104768,2023-01-18,2023-01-19,C-026,Customer 026,Consumer,India,Bangalore,Karnataka,North,Office Supplies,Storage,Storage Model 1,424.43,1,0.1,65.18
ORD-104769,2024-02-07,2024-02-08,C-048,Customer 048,Home Office,India,Mumbai,Tamil Nadu,North,Furniture,Chairs,Chairs Model 4,21785.38,6,0.0,404.21
ORD-104770,2024-06-03,2024-06-05,C-289,Customer 289,Home Office,India,Chennai,Karnataka,North,Technology,Machines,Machines Model 13,11105.1,4,0.0,3135.42
ORD-104771,2023-07-20,2023-07-24,C-029,Customer 029,Corporate,India,Bangalore,Tamil Nadu,West,Technology,Phones,Phones Model 10,8142.63,1,0.0,2297.25
ORD-104772,2024-07-29,2024-07-31,C-020,Customer 020,Corporate,India,Bangalore,Karnataka,South,Technology,Machines,Machines Model 8,19331.53,7,0.0,5253.65
ORD-104773,2023-10-21,2023-10-28,C-004,Customer 004,Home Office,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Model 20,2511.97,1,0.15,293.39
ORD-104774,2023-12-09,2023-12-11,C-267,Customer 267,Corporate,India,Mumbai,Karnataka,North,Technology,Accessories,Accessories Model 20,31494.03,5,0.0,7443.77
ORD-104775,2024-10-06,2024-10-07,C-126,Customer 126,Corporate,India,Hyderabad,Karnataka,West,Furniture,Chairs,Chairs Model 23,31430.99,7,0.0,3997.69
ORD-104776,2024-01-09,2024-01-12,C-002,Customer 002,Corporate,India,Delhi,Delhi,East,Office Supplies,Art,Art Model 21,449.1,1,0.0,79.09
ORD-104777,2023-11-03,2023-11-08,C-130,Customer 130,Consumer,India,Delhi,Delhi,South,Office Supplies,Storage,Storage Model 7,2848.11,4,0.4,-434.33
ORD-104778,2024-09-21,2024-09-28,C-117,Customer 117,Home Office,India,Chennai,Karnataka,West,Office Supplies,Binders,Binders Model 15,2634.41,6,0.1,247.76
ORD-104779,2023-02-27,2023-02-28,C-024,Customer 024,Corporate,India,Hyderabad,Delhi,South,Technology,Accessories,Accessories Model 15,49932.04,7,0.1,6590.17
ORD-104780,2024-11-05,2024-11-07,C-249,Customer 249,Corporate,India,Delhi,Telangana,East,Office Supplies,Art,Art Model 2,7488.11,7,0.3,278.99
ORD-104781,2024-03-27,2024-04-02,C-250,Customer 250,Consumer,India,Delhi,Telangana,North,Furniture,Bookcases,Bookcases Model 17,9806.85,3,0.15,259.27
ORD-104782,2024-11-08,2024-11-15,C-082,Customer 082,Consumer,India,Delhi,Delhi,South,Technology,Copiers,Copiers Model 9,43302.66,5,0.15,-412.49
ORD-104783,2024-08-19,2024-08-22,C-099,Customer 099,Home Office,India,Hyderabad,Tamil Nadu,South,Office Supplies,Paper,Paper Model 8,2795.49,3,0.05,172.46
ORD-104784,2024-01-04,2024-01-11,C-006,Customer 006,Consumer,India,Bangalore,Telangana,South,Furniture,Bookcases,Bookcases Model 8,14299.19,7,0.1,-535.38
ORD-104785,2024-08-26,2024-08-31,C-157,Customer 157,Consumer,India,Delhi,Tamil Nadu,West,Technology,Phones,Phones Model 14,15521.54,2,0.15,2105.89
ORD-104786,2023-10-02,2023-10-05,C-021,Customer 021,Consumer,India,Mumbai,Tamil Nadu,South,Office Supplies,Paper,Paper Model 11,6565.74,6,0.1,-36.22
ORD-104787,2023-11-16,2023-11-23,C-001,Customer 001,Home Office,India,Chennai,Maharashtra,South,Technology,Phones,Phones Model 7,5840.57,1,0.2,282.37
ORD-104788,2023-04-20,2023-04-25,C-112,Customer 112,Home Office,India,Hyderabad,Delhi,West,Office Supplies,Binders,Binders Model 19,2543.9,4,0.1,276.1
ORD-104789,2023-08-20,2023-08-24,C-030,Customer 030,Consumer,India,Bangalore,Tamil Nadu,East,Furniture,Bookcases,Bookcases Model 12,8685.75,2,0.2,-84.67
ORD-104790,2024-10-31,2024-11-03,C-214,Customer 214,Consumer,India,Mumbai,Telangana,East,Technology,Machines,Machines Model 19,55054.19,7,0.05,10278.93
ORD-104791,2023-09-17,2023-09-19,C-014,Customer 014,Consumer,India,Hyderabad,Delhi,South,Office Supplies,Binders,Binders Model 8,789.91,1,0.1,24.57
ORD-104792,2023-12-06,2023-12-10,C-130,Customer 130,Consumer,India,Hyderabad,Tamil Nadu,South,Technology,Copiers,Copiers Model 9,35259.65,7,0.05,4629.2
ORD-104793,2024-09-20,2024-09-26,C-002,Customer 002,Consumer,India,Chennai,Telangana,North,Furniture,Furnishings,Furnishings Model 14,12266.31,4,0.3,-420.48
ORD-104794,2023-01-05,2023-01-09,C-018,Customer 018,Home Office,India,Mumbai,Tamil Nadu,East,Office Supplies,Art,Art Model 2,3291.91,5,0.05,551.71
ORD-104795,2024-12-16,2024-12-21,C-260,Customer 260,Home Office,India,Mumbai,Maharashtra,East,Technology,Accessories,Accessories Model 11,23625.24,6,0.4,426.88
ORD-104796,2024-06-27,2024-07-02,C-272,Customer 272,Consumer,India,Chennai,Maharashtra,South,Furniture,Bookcases,Bookcases Model 22,7464.45,4,0.2,-354.87
ORD-104797,2024-02-03,2024-02-06,C-093,Customer 093,Home Office,India,Delhi,Tamil Nadu,West,Technology,Accessories,Accessories Model 17,25904.28,5,0.0,7822.92
ORD-104798,2023-09-10,2023-09-12,C-259,Customer 259,Home Office,India,Mumbai,Tamil Nadu,East,Office Supplies,Binders,Binders Model 12,4473.39,5,0.0,721.81
ORD-104799,2023-07-16,2023-07-21,C-015,Customer 015,Consumer,India,Delhi,Tamil Nadu,South,Technology,Machines,Machines Model 22,52767.15,7,0.05,6895.21
ORD-104800,2023-01-20,2023-01-25,C-157,Customer 157,Home Office,India,Chennai,Delhi,North,Furniture,Bookcases,Bookcases Model 22,3078.18,1,0.05,350.98
ORD-104801,2023-12-10,2023-12-12,C-032,Customer 032,Corporate,India,Mumbai,Maharashtra,West,Technology,Copiers,Copiers Model 14,28454.73,5,0.15,2629.47
ORD-104802,2023-12-15,2023-12-17,C-026,Customer 026,Corporate,India,Mumbai,Karnataka,South,Furniture,Furnishings,Furnishings Model 14,14259.27,7,0.1,280.44
ORD-104803,2023-07-30,2023-08-02,C-007,Customer 007,Home Office,India,Hyderabad,Tamil Nadu,South,Technology,Machines,Machines Model 5,44672.02,5,0.1,4216.02
ORD-104804,2023-07-12,2023-07-13,C-255,Customer 255,Corporate,India,Delhi,Maharashtra,North,Furniture,Furnishings,Furnishings Model 15,4989.22,3,0.1,197.08
ORD-104805,2023-09-21,2023-09-23,C-255,Customer 255,Home Office,India,Bangalore,Maharashtra,East,Office Supplies,Paper,Paper Model 14,450.62,1,0.1,34.07
ORD-104806,2023-02-25,2023-02-27,C-182,Customer 182,Home Office,India,Bangalore,Tamil Nadu,North,Technology,Copiers,Copiers Model 15,21596.39,5,0.3,1309.15
ORD-104807,2024-04-16,2024-04-23,C-126,Customer 126,Corporate,India,Mumbai,Telangana,West,Furniture,Bookcases,Bookcases Model 16,19083.14,5,0.3,-1281.71
ORD-104808,2024-09-02,2024-09-05,C-136,Customer 136,Consumer,India,Bangalore,Maharashtra,West,Furniture,Chairs,Chairs Model 20,16638.51,5,0.0,1548.8
ORD-104809,2024-05-06,2024-05-11,C-085,Customer 085,Corporate,India,Mumbai,Delhi,West,Furniture,Bookcases,Bookcases Model 20,3049.61,1,0.1,57.31
ORD-104810,2024-05-11,2024-05-18,C-063,Customer 063,Corporate,India,Delhi,Delhi,West,Office Supplies,Binders,Binders Model 2,1053.51,1,0.0,138.35
ORD-104811,2023-03-23,2023-03-30,C-134,Customer 134,Consumer,India,Chennai,Delhi,West,Technology,Accessories,Accessories Model 4,28589.17,4,0.1,5788.53
ORD-104812,2023-06-16,2023-06-21,C-267,Customer 267,Corporate,India,Chennai,Delhi,East,Technology,Machines,Machines Model 17,13095.54,2,0.0,2186.79
ORD-104813,2023-06-21,2023-06-27,C-009,Customer 009,Consumer,India,Delhi,Delhi,South,Technology,Accessories,Accessories Model 7,19299.19,5,0.0,3589.8
ORD-104814,2023-05-21,2023-05-28,C-005,Customer 005,Consumer,India,Chennai,Tamil Nadu,South,Technology,Phones,Phones Model 17,42156.91,6,0.3,-262.03
ORD-104815,2023-10-22,2023-10-28,C-011,Customer 011,Consumer,India,Mumbai,Delhi,West,Furniture,Bookcases,Bookcases Model 19,6990.34,5,0.0,944.63
ORD-104816,2024-03-04,2024-03-10,C-196,Customer 196,Corporate,India,Chennai,Delhi,East,Furniture,Furnishings,Furnishings Model 16,13306.49,7,0.2,-1503.14
ORD-104817,2024-01-10,2024-01-13,C-009,Customer 009,Consumer,India,Delhi,Telangana,South,Technology,Machines,Machines Model 3,18572.69,4,0.15,799.95
ORD-104818,2023-09-01,2023-09-03,C-026,Customer 026,Corporate,India,Chennai,Maharashtra,North,Technology,Machines,Machines Model 9,13969.29,4,0.1,2743.17
ORD-104819,2024-08-28,2024-08-29,C-082,Customer 082,Corporate,India,Hyderabad,Telangana,East,Technology,Accessories,Accessories Model 24,40282.29,5,0.0,8050.37
ORD-104820,2023-12-18,2023-12-20,C-281,Customer 281,Consumer,India,Hyderabad,Delhi,South,Technology,Phones,Phones Model 16,46731.53,6,0.1,8023.94
ORD-104821,2024-07-26,2024-07-30,C-055,Customer 055,Consumer,India,Delhi,Telangana,West,Furniture,Furnishings,Furnishings Model 11,26419.11,7,0.05,384.33
ORD-104822,2023-01-27,2023-02-02,C-142,Customer 142,Corporate,India,Hyderabad,Tamil Nadu,South,Furniture,Tables,Tables Model 21,16661.54,4,0.5,-7462.08
ORD-104823,2024-03-20,2024-03-27,C-027,Customer 027,Consumer,India,Bangalore,Delhi,West,Technology,Copiers,Copiers Model 4,35059.65,5,0.05,7050.38
ORD-104824,2024-01-24,2024-01-30,C-234,Customer 234,Home Office,India,Mumbai,Telangana,West,Technology,Accessories,Accessories Model 3,31515.02,5,0.4,-977.99
ORD-104825,2024-07-31,2024-08-01,C-083,Customer 083,Consumer,India,Delhi,Telangana,North,Technology,Accessories,Accessories Model 1,62037.92,7,0.15,7770.68
ORD-104826,2024-05-17,2024-05-24,C-132,Customer 132,Consumer,India,Hyderabad,Telangana,East,Furniture,Chairs,Chairs Model 3,13104.48,5,0.0,1035.95
ORD-104827,2024-04-06,2024-04-11,C-039,Customer 039,Corporate,India,Mumbai,Karnataka,South,Office Supplies,Art,Art Model 10,7012.11,7,0.1,143.87
ORD-104828,2024-03-02,2024-03-04,C-193,Customer 193,Home Office,India,Delhi,Karnataka,West,Furniture,Tables,Tables Model 20,6645.62,4,0.4,-1760.35
ORD-104829,2023-03-03,2023-03-05,C-011,Customer 011,Home Office,India,Delhi,Delhi,North,Office Supplies,Storage,Storage Model 21,4083.53,7,0.2,234.24
ORD-104830,2023-02-04,2023-02-09,C-202,Customer 202,Home Office,India,Delhi,Tamil Nadu,East,Office Supplies,Art,Art Model 12,6953.92,6,0.15,380.83
ORD-104831,2024-05-23,2024-05-29,C-047,Customer 047,Consumer,India,Delhi,Maharashtra,North,Technology,Copiers,Copiers Model 17,16443.66,2,0.5,-428.54
ORD-104832,2023-04-14,2023-04-21,C-010,Customer 010,Consumer,India,Bangalore,Maharashtra,East,Technology,Copiers,Copiers Model 15,16645.31,2,0.5,-541.99
ORD-104833,2024-05-10,2024-05-15,C-114,Customer 114,Consumer,India,Delhi,Telangana,East,Technology,Accessories,Accessories Model 13,29956.63,7,0.1,4308.45
ORD-104834,2023-03-15,2023-03-16,C-022,Customer 022,Home Office,India,Delhi,Delhi,West,Technology,Phones,Phones Model 17,15343.31,5,0.2,2089.95
ORD-104835,2024-08-25,2024-08-28,C-219,Customer 219,Home Office,India,Hyderabad,Maharashtra,South,Office Supplies,Binders,Binders Model 15,5782.76,7,0.1,220.64
ORD-104836,2024-06-09,2024-06-12,C-127,Customer 127,Corporate,India,Delhi,Karnataka,South,Technology,Machines,Machines Model 9,22683.2,7,0.1,4130.06
ORD-104837,2024-09-13,2024-09-20,C-109,Customer 109,Home Office,India,Delhi,Maharashtra,North,Technology,Phones,Phones Model 15,8056.3,2,0.2,1710.19
ORD-104838,2024-04-15,2024-04-19,C-005,Customer 005,Corporate,India,Mumbai,Telangana,East,Technology,Machines,Machines Model 18,10849.7,2,0.1,2213.0
ORD-104839,2024-06-29,2024-07-03,C-090,Customer 090,Consumer,India,Delhi,Tamil Nadu,North,Furniture,Chairs,Chairs Model 20,14601.83,7,0.5,-2228.03
ORD-104840,2024-11-19,2024-11-22,C-003,Customer 003,Corporate,India,Delhi,Telangana,North,Office Supplies,Art,Art Model 17,3927.59,7,0.3,-150.5
ORD-104841,2023-09-09,2023-09-11,C-011,Customer 011,Consumer,India,Mumbai,Karnataka,West,Office Supplies,Art,Art Model 13,6432.3,6,0.1,532.16
ORD-104842,2023-06-06,2023-06-10,C-225,Customer 225,Corporate,India,Chennai,Karnataka,West,Furniture,Tables,Tables Model 24,16957.8,5,0.3,-3951.65
ORD-104843,2024-03-15,2024-03-22,C-245,Customer 245,Consumer,India,Bangalore,Delhi,South,Office Supplies,Art,Art Model 2,930.39,2,0.1,4.98
ORD-104844,2023-05-10,2023-05-15,C-179,Customer 179,Corporate,India,Mumbai,Delhi,West,Furniture,Chairs,Chairs Model 8,7797.39,2,0.05,1085.33
ORD-104845,2023-11-19,2023-11-25,C-007,Customer 007,Consumer,India,Delhi,Delhi,West,Technology,Phones,Phones Model 12,26788.86,4,0.1,5572.27
ORD-104846,2024-08-07,2024-08-09,C-108,Customer 108,Home Office,India,Delhi,Karnataka,North,Furniture,Furnishings,Furnishings Model 7,8130.47,2,0.0,1166.98
ORD-104847,2024-07-24,2024-07-29,C-004,Customer 004,Home Office,India,Mumbai,Tamil Nadu,South,Office Supplies,Binders,Binders Model 14,4858.22,5,0.05,251.66
ORD-104848,2024-11-13,2024-11-19,C-254,Customer 254,Consumer,India,Mumbai,Delhi,South,Furniture,Tables,Tables Model 18,12331.69,3,0.4,-4395.94
ORD-104849,2024-11-14,2024-11-19,C-275,Customer 275,Corporate,India,Chennai,Tamil Nadu,North,Office Supplies,Paper,Paper Model 23,2388.71,2,0.15,205.93
ORD-104850,2023-02-13,2023-02-15,C-072,Customer 072,Corporate,India,Delhi,Tamil Nadu,West,Furniture,Tables,Tables Model 20,12535.59,7,0.3,-3245.06
ORD-104851,2023-09-23,2023-09-29,C-030,Customer 030,Corporate,India,Bangalore,Karnataka,West,Office Supplies,Storage,Storage Model 11,1942.29,3,0.15,191.9
ORD-104852,2023-05-16,2023-05-17,C-141,Customer 141,Consumer,India,Bangalore,Delhi,East,Furniture,Tables,Tables Model 1,14309.79,5,0.4,-4644.79
ORD-104853,2024-03-24,2024-03-28,C-003,Customer 003,Consumer,India,Mumbai,Karnataka,North,Office Supplies,Storage,Storage Model 22,3011.65,6,0.1,418.85
ORD-104854,2024-03-31,2024-04-05,C-016,Customer 016,Consumer,India,Chennai,Telangana,South,Furniture,Chairs,Chairs Model 20,8700.5,4,0.4,-1254.56
ORD-104855,2024-02-24,2024-02-25,C-028,Customer 028,Consumer,India,Hyderabad,Delhi,North,Furniture,Chairs,Chairs Model 6,4205.11,1,0.3,-345.95
ORD-104856,2024-03-11,2024-03-18,C-005,Customer 005,Consumer,India,Delhi,Tamil Nadu,East,Office Supplies,Paper,Paper Model 20,3783.41,7,0.05,745.21
ORD-104857,2023-02-15,2023-02-21,C-137,Customer 137,Corporate,India,Bangalore,Telangana,South,Technology,Machines,Machines Model 17,10718.58,2,0.2,532.55
